Event ID	Event Date	Event Type	Event Mode	Event Intensity	Quad Code	Contexts	Actor Name	Actor Country	Actor COW	Primary Actor Sector	Actor Sectors	Actor Title	Actor Name Raw	Wikipedia Actor ID	Recipient Name	Recipient Country	Recipient COW	Primary Recipient Sector	Recipient Sectors	Recipient Title	Recipient Name Raw	Wikipedia Recipient ID	Placename	City	District	Province	Country	Latitude	Longitude	GeoNames ID	Raw Placename	Feature Type	Source	Publication Date	Story People	Story Organizations	Story Locations	Language	Version
20230930-6922-d4f168791a52_THREATEN	2023-09-30	THREATEN	None	-3.50	VERBAL CONFLICT	gender 	None	Namibia	565	JRN	JRN	newspaper	The Namibian newspaper	None	None; None	None; None	None; None	JRN; MED	JRN; MED	reporter; internist	junior reporters; interns reporters	None; None	None	None	None	None	None	None	None	None	Namibian newspaper	None	AllAfrica	2023-09-30	Beukes | Jemima Beukes 	New Era | Nampu | the Namibia Media Professionals Union | Namibian 	None	English	NGEC_coder-Vers001-b1-Run-001
20230930-7172-a78a733bc7fb_ASSAULT_firearms	2023-09-30	ASSAULT	firearms	-9.00	MATERIAL CONFLICT	military | peacekeeping | territory 	None	None	None	MIL	MIL	battle group	Battlegroup Dnepr	None	None	Ukraine	369	MIL	MIL	armed troops	Ukrainian troops	None	Solomon Islands	None	None	None	SLB	-8.0	159.0	2103350	Bolshoy Potyomkin Island	PCLI	World Service Wire	2023-09-30	None	None	Solomon Islands | Russian Federation | Kherson | Kakhovka 	English	NGEC_coder-Vers001-b1-Run-001
20230930-7172-a78a733bc7fb_ASSAULT_cleansing	2023-09-30	ASSAULT	cleansing	-10.00	MATERIAL CONFLICT	military | peacekeeping | territory 	None	Russia	365	MIL	MIL	battle group	Russia ’s Battlegroup Dnepr	None	None	Ukraine	369	MIL	MIL	armed troops	Ukrainian troops	None	Solomon Islands	None	None	None	SLB	-8.0	159.0	2103350	Bolshoy Potyomkin Island	PCLI	World Service Wire	2023-09-30	None	None	Solomon Islands | Russian Federation | Kherson | Kakhovka 	English	NGEC_coder-Vers001-b1-Run-001
20230930-8460-c74dd98c1061_CONSULT_visit	2023-09-30	CONSULT	visit	4.00	VERBAL COOPERATION	None	None; Olaf Scholz	None; Germany	None; 260	GOV; GOV	GOV; GOV	chancellor; chancellor	heads Chancellor; German Chancellor Olaf Scholz	None; Olaf Scholz	None	None	None	None	None	None	None	None	Republic of Uzbekistan	None	None	None	UZB	41.66667	63.83333	1512440	Uzbekistan; Kazakhstan; Tajikistan; Kyrgyzstan; Turkmenistan	PCLI	Euronews	2023-09-30	Olaf Scholz 	the European Union 	Republic of Kazakhstan | Kyrgyz Republic | Moscow | Russian Federation | Republic of Tajikistan | Turkmenistan | Central Asia | Republic of Uzbekistan 	French	NGEC_coder-Vers001-b1-Run-001
20230930-8460-c74dd98c1061_CONSULT_multilateral	2023-09-30	CONSULT	multilateral	4.00	VERBAL COOPERATION	None	None; Olaf Scholz	None; Germany	None; 260	GOV; GOV	GOV; GOV	chancellor; chancellor	heads Chancellor; German Chancellor Olaf Scholz	None; Olaf Scholz	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None		None	Euronews	2023-09-30	Olaf Scholz 	the European Union 	Republic of Kazakhstan | Kyrgyz Republic | Moscow | Russian Federation | Republic of Tajikistan | Turkmenistan | Central Asia | Republic of Uzbekistan 	French	NGEC_coder-Vers001-b1-Run-001
20230929-8596-dc6a98415a2b_CONSULT_visit	2023-09-29	CONSULT	visit	4.00	VERBAL COOPERATION	None	Mediterranean Sea	European Union	None	MIL	MIL	naval	The Mediterranean countries of the European Union	Mediterranean Sea	None	Malta	338	None	None	None	Malta	None	None	None	None	None	None	None	None	None	Giorgia Meloni	None	Euronews	2023-09-29	Giorgia Meloni | Robert Abela 	Med9 | the European Union | EU 	Republic of Cyprus | Kingdom of Spain | Republic of Malta | Republic of Croatia | Portuguese Republic | Republic of Slovenia | Italian Republic | Mediterranean Sea | Hellenic Republic | Duomo di Milano | Republic of Tunisia | Kingdom of Morocco | Republic of France 	French	NGEC_coder-Vers001-b1-Run-001
20230929-8596-dc6a98415a2b_CONSULT_third-party	2023-09-29	CONSULT	third-party	1.00	VERBAL COOPERATION	None	Robert Abela; Mediterranean Sea	Malta; European Union	338; None	GOV; MIL	GOV; MIL	prime minister; naval	Robert Abela; The Mediterranean countries of the European Union	Robert Abela; Mediterranean Sea	None	None	None	None	None	None	None	None	Republic of Malta	None	None	None	MLT	35.91667	14.43333	2562770	Malta	PCLI	Euronews	2023-09-29	Giorgia Meloni | Robert Abela 	Med9 | the European Union | EU 	Republic of Cyprus | Kingdom of Spain | Republic of Malta | Republic of Croatia | Portuguese Republic | Republic of Slovenia | Italian Republic | Mediterranean Sea | Hellenic Republic | Duomo di Milano | Republic of Tunisia | Kingdom of Morocco | Republic of France 	French	NGEC_coder-Vers001-b1-Run-001
20230929-8596-dc6a98415a2b_CONSULT_multilateral	2023-09-29	CONSULT	multilateral	4.00	VERBAL COOPERATION	None	Giorgia Meloni; None	Italy; None	325; None	GOV; None	GOV; None	prime minister; None	Giorgia Meloni; None	Giorgia Meloni; None	None	None	None	None	None	None	None	None	Republic of Malta	None	None	None	MLT	35.91667	14.43333	2562770	Malta	PCLI	Euronews	2023-09-29	Giorgia Meloni | Robert Abela 	Med9 | the European Union | EU 	Republic of Cyprus | Kingdom of Spain | Republic of Malta | Republic of Croatia | Portuguese Republic | Republic of Slovenia | Italian Republic | Mediterranean Sea | Hellenic Republic | Duomo di Milano | Republic of Tunisia | Kingdom of Morocco | Republic of France 	French	NGEC_coder-Vers001-b1-Run-001
20230929-8596-dc6a98415a2b_CONSULT_phone	2023-09-29	CONSULT	phone	1.50	VERBAL COOPERATION	None	None; Mediterranean Sea	None; European Union	None; None	None; MIL	None; MIL	None; naval	None; The Mediterranean countries of the European Union	None; Mediterranean Sea	None	None	None	None	None	None	None	None	Republic of Malta	None	None	None	MLT	35.91667	14.43333	2562770	Malta	PCLI	Euronews	2023-09-29	Giorgia Meloni | Robert Abela 	Med9 | the European Union | EU 	Republic of Cyprus | Kingdom of Spain | Republic of Malta | Republic of Croatia | Portuguese Republic | Republic of Slovenia | Italian Republic | Mediterranean Sea | Hellenic Republic | Duomo di Milano | Republic of Tunisia | Kingdom of Morocco | Republic of France 	French	NGEC_coder-Vers001-b1-Run-001
20230929-8596-dc6a98415a2b_REQUEST	2023-09-29	REQUEST	None	0.00	VERBAL CONFLICT	None	Mediterranean Sea	European Union	None	MIL	MIL	naval	The Mediterranean countries of the European Union	Mediterranean Sea	None	None	None	None	None	None	None	None	Republic of Malta	None	None	None	MLT	35.91667	14.43333	2562770	Malta	PCLI	Euronews	2023-09-29	Giorgia Meloni | Robert Abela 	Med9 | the European Union | EU 	Republic of Cyprus | Kingdom of Spain | Republic of Malta | Republic of Croatia | Portuguese Republic | Republic of Slovenia | Italian Republic | Mediterranean Sea | Hellenic Republic | Duomo di Milano | Republic of Tunisia | Kingdom of Morocco | Republic of France 	French	NGEC_coder-Vers001-b1-Run-001
20230930-8746-8aa8d1ddd45c_CONSULT_visit	2023-09-30	CONSULT	visit	4.00	VERBAL COOPERATION	pro_democracy | political_institutions 	None	Estonia	366	GOV	GOV | PTY	governing party	extended board of the Estonian Reform Party	None	Kaja Kallas	Estonia	366	GOV	GOV	prime minister	Prime Minister Kaja Kallas	Kaja Kallas	Tartu	Tartu	Tartu linn	Tartu	EST	58.38062	26.72509	588335	Tartu	PPLA	Baltic Daily - Political/Social News	2023-09-30	Kaja Kallas | Timo Suslov 	European Parliament | the Estonian Reform Party | Baltic News Service 	Tartu | Hohhot | Tallinn 	English	NGEC_coder-Vers001-b1-Run-001
20230930-8746-8aa8d1ddd45c_CONSULT_multilateral	2023-09-30	CONSULT	multilateral	4.00	VERBAL COOPERATION	pro_democracy | political_institutions 	None; Kaja Kallas	Estonia; Estonia	366; 366	PTY; GOV	PTY; GOV	political party; prime minister	Estonian Reform Party; Prime Minister Kaja Kallas	None; Kaja Kallas	None	None	None	None	None	None	None	None	Tartu	Tartu	Tartu linn	Tartu	EST	58.38062	26.72509	588335	Tartu	PPLA	Baltic Daily - Political/Social News	2023-09-30	Kaja Kallas | Timo Suslov 	European Parliament | the Estonian Reform Party | Baltic News Service 	Tartu | Hohhot | Tallinn 	English	NGEC_coder-Vers001-b1-Run-001
20230930-8966-04eba7706f50_THREATEN_territory	2023-09-30	THREATEN	territory	-4.00	VERBAL CONFLICT	migration 	Elon Musk	None	None	BUS	BUS	businessman	Elon Musk	Elon Musk	None	Italy	325	None	None	None	Italy	None	Mediterranean Sea	None	None	None	NA	35.0	20.0	363196	Mediterranean	SEA	Agence France Presse	2023-09-30	Giorgio Meloni | Elon Musk | Musk 	AfD | Radio Genoa | NGO 	Italian Republic | Mediterranean Sea | South Africa | Berlin | Europe | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-9794-dbf657f18027_ACCUSE_allege	2023-09-30	ACCUSE	allege	-3.50	VERBAL CONFLICT	religion_ethnicity | migration 	Nikol Pashinyan	Armenia	371	GOV	GOV	prime minister	Pashinyan	Nikol Pashinyan	None	Armenia	371	CVL	CVL	ethnic group	ethnic Armenian	None	Republic of Armenia	None	None	None	ARM	40.25	45.0	174982	Armenia	PCLI	Associated Press Newswires	2023-09-30	Nikol Pashinyan | Baghdasaryan | Pashinyan 	None	Oresund Bridge | Armenia | Republic of Azerbaijan | Republic of Armenia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-9794-dbf657f18027_COERCE	2023-09-30	COERCE	None	-7.00	MATERIAL CONFLICT	religion_ethnicity | migration 	None	None	None	None	None	None	None	None	None	Armenia	371	None	None	None	Armenia	None	None	None	None	None	None	None	None	None	last week	None	Associated Press Newswires	2023-09-30	Nikol Pashinyan | Baghdasaryan | Pashinyan 	None	Oresund Bridge | Armenia | Republic of Azerbaijan | Republic of Armenia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-9927-b5afd76cbf2f_CONSULT	2023-09-30	CONSULT	None	2.50	VERBAL COOPERATION	None	None	United Kingdom	200	None	None	None	Falkland Islands	None	None; None	None; None	None; None	None; None	None; None	None; None	conference last; conference begin	None; None	None	None	None	None	None	None	None	None	Manchester Central Convention Complex	None	MercoPress - Falklands	2023-09-30	Richard Hyslop | Sunak | Rishi Sunak | Margaret Thatcher 	the UK Overseas Territories Association | the London Office | the House of Commons | No 10 | Conservative Party | Government 	Manchester Airport | United Kingdom of Great Britain and Northern Ireland 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0072-1d5e90b3ad5d_THREATEN	2023-09-30	THREATEN	None	-3.50	VERBAL CONFLICT	religion_ethnicity 	None	Iran	630	None	None	None	Iranian President Seyed Ebrahim Rayeesi	None	None	None	None	REL	REL	imam	mosques	None	Islamic Republic of Pakistan	None	None	None	PAK	30.0	70.0	1168579	Pakistan	PCLI	FARS News Agency	2023-09-30	Arif Alvi | Rayeesi | Seyed Ebrahim Rayeesi | Prophet Muhammad 	Islam 	Tehran | Islamic Republic of Pakistan | Balochistan 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0207-2096e52df095_CONSULT_visit	2023-09-30	CONSULT	visit	4.00	VERBAL COOPERATION	economic | diplomatic 	None	None	None	None	None	None	Seyyed Abbas Mousavi	None	Khalaf Khalafov	Azerbaijan	373	GOV	GOV	diplomat	Khalaf Khalafov	Khalaf Khalafov	Republic of Azerbaijan	None	None	None	AZE	40.5	47.5	587116	Azerbaijan	PCLI	Trend News Agency	2023-09-30	Seyyed Abbas Mousavi | Hossein Amir - Abdollahian | Jeyhun Bayramov | Khalaf Khalafov 	the Azerbaijan - Iran State Commission on Economic , Trade and Humanitarian Cooperation | the Iranian Embassy | Trend 	Republic of Azerbaijan 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0207-2096e52df095_CONSULT_multilateral	2023-09-30	CONSULT	multilateral	4.00	VERBAL COOPERATION	economic | diplomatic 	Jeyhun Bayramov; Khalaf Khalafov	Azerbaijan; Azerbaijan	373; 373	GOV; GOV	GOV; GOV	Foreign Minister; diplomat	Jeyhun Bayramov; Khalaf Khalafov	Jeyhun Bayramov; Khalaf Khalafov	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None		None	Trend News Agency	2023-09-30	Seyyed Abbas Mousavi | Hossein Amir - Abdollahian | Jeyhun Bayramov | Khalaf Khalafov 	the Azerbaijan - Iran State Commission on Economic , Trade and Humanitarian Cooperation | the Iranian Embassy | Trend 	Republic of Azerbaijan 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0207-2096e52df095_CONSULT_phone	2023-09-30	CONSULT	phone	1.50	VERBAL COOPERATION	economic | diplomatic 	Jeyhun Bayramov; Khalaf Khalafov	Azerbaijan; Azerbaijan	373; 373	GOV; GOV	GOV; GOV	Foreign Minister; diplomat	Jeyhun Bayramov; Khalaf Khalafov	Jeyhun Bayramov; Khalaf Khalafov	None	None	None	None	None	None	None	None	Republic of Azerbaijan	None	None	None	AZE	40.5	47.5	587116	Azerbaijan	PCLI	Trend News Agency	2023-09-30	Seyyed Abbas Mousavi | Hossein Amir - Abdollahian | Jeyhun Bayramov | Khalaf Khalafov 	the Azerbaijan - Iran State Commission on Economic , Trade and Humanitarian Cooperation | the Iranian Embassy | Trend 	Republic of Azerbaijan 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0780-f8352c5de762_PROTEST	2023-09-30	PROTEST	None	-5.00	MATERIAL CONFLICT	None	None	None	None	None	None	None	Ahmed Al - Khair	None	Nduom Sports Stadium	Ghana	452	CVL	CVL	sports team	Elvima Sports Stadium	Nduom Sports Stadium	None	None	None	None	None	None	None	None	None	None	National News Agency Lebanon	2023-09-30	Amer Al - Halabi | Kazem Al - Khair | Ahmed Al - Khair | Othman Alam Al - Din | Al - Dhaibi | Tawfiq Dabboussi | Dabboussi | Hossam Malas | Mustafa Al - Dhaibi | Imad Matar 	the Association of Shop Owners and Commercial Establishments in Minieh / Gathering of Miniyeh and Neighborhood Industrialists | the Miniyeh Industrialists ’ Association , | the Union of Miniyeh Municipalities | the Chamber of Commerce in Tripoli | the Association for the Development of Industrial and Commercial Relations 	Emirates Stadium 	Arabic	NGEC_coder-Vers001-b1-Run-001
20230930-1091-579b84ac8f8d_CONSULT_third-party	2023-09-30	CONSULT	third-party	1.00	VERBAL COOPERATION	None	Park Jin; None	South Korea; None	732; None	GOV; None	GOV; None	Foreign Minister; None	Park Jin; Dimitri Kerkentzes	Park Jin; None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Busan	None	Yonhap English News	2023-09-30	Park | Dimitri Kerkentzes | Park Jin 	the Bureau International des Expositions | the French Institute of International Relations | Yonhap | IFRI | BIE 	Busan | Seoul | Republic of Korea | Paris | Republic of France 	English	NGEC_coder-Vers001-b1-Run-001
20230930-1364-dd93d94fab5e_COERCE_seize	2023-09-30	COERCE	seize	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	None	None	None	None	None	None	None	Macau	Macau	None	None	MAC	22.20056	113.54611	1821274	Macau	PPLC	香港01网 (简体)	2023-09-30	Ho | Lu 	the Criminal Department of the Hong Kong Police 	Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-1364-dd93d94fab5e_COERCE_restrict	2023-09-30	COERCE	restrict	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Tuesday to Thursday ( 26th to 28th )	None	香港01网 (简体)	2023-09-30	Ho | Lu 	the Criminal Department of the Hong Kong Police 	Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-1364-dd93d94fab5e_COERCE_censor	2023-09-30	COERCE	censor	-6.50	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	None	None	CVL	CVL	individuals	people	None	None	None	None	None	None	None	None	None	Kong; Macao	None	香港01网 (简体)	2023-09-30	Ho | Lu 	the Criminal Department of the Hong Kong Police 	Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-1364-dd93d94fab5e_COERCE_arrest	2023-09-30	COERCE	arrest	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	Hong Kong SAR China	None	CVL	CVL	individuals	Hong Kong people	None	Macau	Macau	None	None	MAC	22.20056	113.54611	1821274	Macau	PPLC	香港01网 (简体)	2023-09-30	Ho | Lu 	the Criminal Department of the Hong Kong Police 	Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-2266-7dd8495116e1_ASSAULT_assassinate	2023-09-30	ASSAULT	assassinate	-9.50	MATERIAL CONFLICT	health 	Moscow	Russia	365	GOV	GOV	capital city	a resident of the Moscow region	Moscow	Her Bodyguard	United States	2	JRN	JRN	filmaker	her roommate	Her Bodyguard	None	None	None	None	None	None	None	None	Moscow region	None	Росбалт	2023-09-30	None	the Federal Penitentiary Service | REN TV | RIA Novosti 	Moskva 	Russian	NGEC_coder-Vers001-b1-Run-001
20230930-2375-0187d31c3102_COERCE_seize	2023-09-30	COERCE	seize	-7.00	MATERIAL CONFLICT	cyber | terrorism 	None	None	None	SPY	SPY	spy agency	anti - terror probe agency	None	Nisar Ahmad (cricketer); Mushtaq Hussain	Pakistan; None	770; None	None; LEG	None; LEG	No code identified, but country found; mp	Nisar Ahmed; Mushtaq Hussain	Nisar Ahmad (cricketer); Mushtaq Hussain	None	None	None	None	None	None	None	None	Jammu; Kashmir	None	Indo-Asian News Service	2023-09-30	Haji Nisar | Nisar Ahmed | Mushtaq Hussain 	the National Investigation Agency | Lashkar - e - Taiba | NIA | LeT 	Islamic Republic of Pakistan | Hungary | Rājauri | Mendha Nadī | Punch | Azad Jammu and Kashmir | Suriya 	English	NGEC_coder-Vers001-b1-Run-001
20230930-2375-0187d31c3102_COERCE_arrest	2023-09-30	COERCE	arrest	-7.00	MATERIAL CONFLICT	cyber | terrorism 	None	None	None	SPY	SPY	spy agency	anti - terror probe agency	None	Nisar Ahmad (cricketer); Mushtaq Hussain	Pakistan; None	770; None	None; LEG	None; LEG	No code identified, but country found; mp	Nisar Ahmed; Mushtaq Hussain	Nisar Ahmad (cricketer); Mushtaq Hussain	None	None	None	None	None	None	None	None	Gursai village of Mendhar Tehsil of Poonch district	None	Indo-Asian News Service	2023-09-30	Haji Nisar | Nisar Ahmed | Mushtaq Hussain 	the National Investigation Agency | Lashkar - e - Taiba | NIA | LeT 	Islamic Republic of Pakistan | Hungary | Rājauri | Mendha Nadī | Punch | Azad Jammu and Kashmir | Suriya 	English	NGEC_coder-Vers001-b1-Run-001
20230930-2375-0187d31c3102_ASSAULT_explosives	2023-09-30	ASSAULT	explosives	-9.00	MATERIAL CONFLICT	cyber | terrorism 	Lashkar-e-Taiba	Pakistan	770	REL	REL	islamist group	Lashkar - e - Taiba	Lashkar-e-Taiba	None	None	None	None	None	None	Over Ground Workers	None	Hungary	None	None	None	HUN	47.0	20.0	719819	Dhangari village of Rajouri	PCLI	Indo-Asian News Service	2023-09-30	Haji Nisar | Nisar Ahmed | Mushtaq Hussain 	the National Investigation Agency | Lashkar - e - Taiba | NIA | LeT 	Islamic Republic of Pakistan | Hungary | Rājauri | Mendha Nadī | Punch | Azad Jammu and Kashmir | Suriya 	English	NGEC_coder-Vers001-b1-Run-001
20230930-2375-0187d31c3102_ASSAULT_suicide-attack	2023-09-30	ASSAULT	suicide-attack	-9.50	MATERIAL CONFLICT	cyber | terrorism 	Lashkar-e-Taiba	Pakistan	770	REL	REL	islamist group	Lashkar - e - Taiba	Lashkar-e-Taiba	None	None	None	None	None	None	five civilians	None	Hungary	None	None	None	HUN	47.0	20.0	719819	Dhangari village of Rajouri	PCLI	Indo-Asian News Service	2023-09-30	Haji Nisar | Nisar Ahmed | Mushtaq Hussain 	the National Investigation Agency | Lashkar - e - Taiba | NIA | LeT 	Islamic Republic of Pakistan | Hungary | Rājauri | Mendha Nadī | Punch | Azad Jammu and Kashmir | Suriya 	English	NGEC_coder-Vers001-b1-Run-001
20230930-2515-2a1228112477_THREATEN	2023-09-30	THREATEN	None	-3.50	VERBAL CONFLICT	economic 	Tory	None	None	PTY	PTY	conservative party	senior Tory figures	Tory	None	United Kingdom	200	GOV	GOV | MED	Welfare Ministries	UK ’s welfare budget	None	Manchester	None	Manchester	England	GBR	53.41667	-2.25	3333169	Manchester	ADM2	The Guardian	2023-09-30	Liz Truss 	None	United Kingdom of Great Britain and Northern Ireland | Manchester 	English	NGEC_coder-Vers001-b1-Run-001
20230930-3007-f9a7dc643e7b_CONSULT_visit	2023-09-30	CONSULT	visit	4.00	VERBAL COOPERATION	None	Volodymyr Zelenskyy	Ukraine	369	GOV	GOV	president	Vladimir Zelensky	Volodymyr Zelenskyy	Martin Hannett	None	None	CVL	CVL	record producer	Martin Sklenar	Martin Hannett	Slovak Republic	None	None	None	SVK	48.66667	19.5	3057568	Slovakia	PCLI	РБК-Украина	2023-09-30	Vladimir Zelensky | Denis Shmyhal | Martin Sklenar | Ludovit Odor 	RBC | RBC - Ukraine | the Ukrainian Defense Forces 	Slovak Republic | Ukraine | Bratislava 	Russian	NGEC_coder-Vers001-b1-Run-001
20230930-3485-b1527f7c2540_ASSAULT_suicide-attack	2023-09-30	ASSAULT	suicide-attack	-9.50	MATERIAL CONFLICT	intelligence | military 	None	Ukraine	369	MIL	MIL	military	Ukrainian military	None	Two Two	South Korea	732	UNK	UNK	group	two paratroopers	Two Two	None	None	None	None	None	None	None	None	Ukrainian - controlled territory	None	РБК-Украина	2023-09-30	None	the Main Intelligence Directorate | the Air Assault Troops | the Ministry of Defense | RBC - Ukraine | the Naval Intelligence Directorate | the Naval Forces of the Armed Forces of Ukraine | Navy 	Ukraine 	Russian	NGEC_coder-Vers001-b1-Run-001
20230930-3485-b1527f7c2540_ASSAULT_heavy-weapons	2023-09-30	ASSAULT	heavy-weapons	-9.50	MATERIAL CONFLICT	intelligence | military 	None	Ukraine	369	MIL	MIL	military	Ukrainian military	None	Two Two	South Korea	732	UNK	UNK	group	two paratroopers	Two Two	None	None	None	None	None	None	None	None	Ukrainian - controlled territory	None	РБК-Украина	2023-09-30	None	the Main Intelligence Directorate | the Air Assault Troops | the Ministry of Defense | RBC - Ukraine | the Naval Intelligence Directorate | the Naval Forces of the Armed Forces of Ukraine | Navy 	Ukraine 	Russian	NGEC_coder-Vers001-b1-Run-001
20230930-3732-abbea5909707_THREATEN_relations	2023-09-30	THREATEN	relations	-3.50	VERBAL CONFLICT	None	None	None	None	None	None	None	Kevin McCarthy	None	None	Ukraine	369	None	None	None	Ukraine	None	None	None	None	None	None	None	None	None	US House Speaker Kevin McCarthy	None	РБК-Украина	2023-09-30	McCarthy | Joe Biden | Donald Trump | Kevin McCarthy 	the House of Representatives | House | Senate | Congress 	Ukraine | United States 	Russian	NGEC_coder-Vers001-b1-Run-001
20230930-3968-92b020ecab76_ASSAULT_abduct	2023-09-30	ASSAULT	abduct	-8.50	MATERIAL CONFLICT	None	None	None	None	None	None	None	None	None	None	Bahrain	692	MIL	MIL	soldier	Bahraini soldier	None	Sa'dah	Sa'dah	Şa‘dah	Şa‘dah	YEM	16.94021	43.76393	71334	Saada	PPLA	Agence France Presse	2023-09-30	Hamad Khalifa al - Kubaisi 	the United Nations 	Republic of Yemen | United Arab Emirates | Kingdom of Bahrain | Kingdom of Saudi Arabia | Sa'dah | Republic of France | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-3968-92b020ecab76_ASSAULT_firearms	2023-09-30	ASSAULT	firearms	-9.00	MATERIAL CONFLICT	None	None	None	None	None	None	None	None	None	None	Bahrain	692	MIL	MIL	soldier	Bahraini soldier	None	None	None	None	None	None	None	None	None	near the Saudi border with Yemen	None	Agence France Presse	2023-09-30	Hamad Khalifa al - Kubaisi 	the United Nations 	Republic of Yemen | United Arab Emirates | Kingdom of Bahrain | Kingdom of Saudi Arabia | Sa'dah | Republic of France | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-3968-92b020ecab76_ASSAULT_explosives	2023-09-30	ASSAULT	explosives	-9.00	MATERIAL CONFLICT	None	None	Saudi Arabia	670	None	None	None	Saudi	None	None	Bahrain	692	MIL	MIL	soldier	Bahraini soldier	None	Sa'dah	Sa'dah	Şa‘dah	Şa‘dah	YEM	16.94021	43.76393	71334	Saada	PPLA	Agence France Presse	2023-09-30	Hamad Khalifa al - Kubaisi 	the United Nations 	Republic of Yemen | United Arab Emirates | Kingdom of Bahrain | Kingdom of Saudi Arabia | Sa'dah | Republic of France | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-3968-92b020ecab76_ASSAULT_suicide-attack	2023-09-30	ASSAULT	suicide-attack	-9.50	MATERIAL CONFLICT	None	Houthi movement	Yemen	679	REB	REB	armed separatist movement	Huthis	Houthi movement	None	Bahrain	692	MIL	MIL	soldier	Bahraini soldier	None	Sa'dah	Sa'dah	Şa‘dah	Şa‘dah	YEM	16.94021	43.76393	71334	Saada	PPLA	Agence France Presse	2023-09-30	Hamad Khalifa al - Kubaisi 	the United Nations 	Republic of Yemen | United Arab Emirates | Kingdom of Bahrain | Kingdom of Saudi Arabia | Sa'dah | Republic of France | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-3968-92b020ecab76_ASSAULT_heavy-weapons	2023-09-30	ASSAULT	heavy-weapons	-9.50	MATERIAL CONFLICT	None	None	Saudi Arabia	670	None	None	None	Saudi	None	None	Bahrain	692	MIL	MIL	soldier	Bahraini soldier	None	None	None	None	None	None	None	None	None	near the Saudi border with Yemen	None	Agence France Presse	2023-09-30	Hamad Khalifa al - Kubaisi 	the United Nations 	Republic of Yemen | United Arab Emirates | Kingdom of Bahrain | Kingdom of Saudi Arabia | Sa'dah | Republic of France | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-4600-ea101da9208c_RETREAT_disarm	2023-09-30	RETREAT	disarm	10.00	MATERIAL COOPERATION	military 	None	Ukraine	369	MIL	MIL	military	Ukrainian military	None	None	None	None	None	None	None	None	None	Bakhmut	Bakhmut	Bakhmut Municipality	Donetsk Oblast	UKR	48.59441	37.99983	713174	Bakhmut area	PPLA2	РБК-Украина	2023-09-30	None	the General Staff of the Armed Forces of Ukraine | the Institute for the Study of War | RBC - Ukraine 	Bakhmut | Russian Federation 	Russian	NGEC_coder-Vers001-b1-Run-001
20230930-4600-ea101da9208c_MOBILIZE_weapons	2023-09-30	MOBILIZE	weapons	-6.50	MATERIAL CONFLICT	military 	None	Ukraine	369	MIL	MIL	military	Ukrainian military	None	None	Russia	365	REB	REB	terrorist	Russian terrorists	None	Bakhmut	Bakhmut	Bakhmut Municipality	Donetsk Oblast	UKR	48.59441	37.99983	713174	Bakhmut area	PPLA2	РБК-Украина	2023-09-30	None	the General Staff of the Armed Forces of Ukraine | the Institute for the Study of War | RBC - Ukraine 	Bakhmut | Russian Federation 	Russian	NGEC_coder-Vers001-b1-Run-001
